Date,Title,Description,Banner,Article Link,Author,Content
1 Jun 2026,Voting suspended in parts of Ethiopia over security concerns ,Prime Minister Abiy Ahmed's party is expected to dominate the election as conflicts overshadow the vote.,https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/articles/cn0pngz2rego,1 June 2026ShareSaveAdd as preferred on GoogleKaleb MogesBBC Africa,"Voting in Monday's general election was suspended in parts of Ethiopia's Oromia and Amhara regions due to security concerns, but long voter queues were seen elsewhere, electoral commission head Melatwork Hailu announced. Conflict in parts of Africa's second most populous country had already meant that many would not be able to take part in the seventh election since the end of the Marxist military regime in 1991. In fact, the whole northern region of Tigray, which is trying to recover from a civil war that ended in 2022, has been totally excluded from the poll. Overall, while more than 50,000 polling stations were operational, 143 failed to open over security issues. Casting his vote, Prime Minister Abiy Ahmed, who has been in power since 2018, praised the country's progress since the end of the military dictatorship. ""The Ethiopian people have demonstrated that they do not need anyone to advise or lecture them in order to build their state and establish a democratic system,"" he said. The media is tightly regulated in Ethiopia and many organisations, including the BBC, have not been given press accreditation. Kenya's former President Uhuru Kenyatta, who is observing the poll for the African Union, told reporters that voting was progressing smoothly, the Reuters news agency said. Abiy, although not directly elected, is likely to come out on top again along with his Prosperity Party. Voters elect representatives to the 547-member parliament and the party that secures at least 274 seats earns the right to form the next government to lead the country for the next five years. Abiy, 49, came to power following widespread anti-government protests against the Ethiopian People's Revolutionary Democratic Front (EPRDF), a coalition - dominated by politicians from Tigray - that had ruled since 1991. He went on to dissolve the EPRDF, of which he was a part, and replace it with the Prosperity Party, a more centralised and less federal form of governing. Prof Merera Gurdina, a veteran opposition politician and member of the Oromo Federalist Congress, alleges the upcoming election is the least competitive in Ethiopia's recent history. ""We are participating symbolically because the law says you cannot boycott elections consecutively.  We are participating, mainly to avoid deregistration,"" he told the BBC. When Abiy first assumed office, he was hailed as a champion of democracy and press freedom after releasing hundreds of politicians and journalists from prison. He was awarded the 2019 Nobel Peace Prize mainly for bringing an end to the 20-year military stalemate with neighbouring Eritrea, but Ethiopia's relations with its northern neighbour are once again dangerously fraught. Seven years later things could not be more different. Critics accuse his government of suppressing dissent, forcing opponents into exile and arresting political rivals. Under Abiy's watch the government went to war in 2020 with Tigray's leaders in a two-year conflict estimated by the African Union's mediator to have killed some 600,000 people and which drove the region to the precipice of famine. According to Reporters Without Borders' 2025 press freedom index, Ethiopia came 148 out of 180 countries. In its September 2025 publication, Human Rights Watch condemned Ethiopia's government for arbitrarily arresting journalists and media professionals and called for an end to the harassment of independent journalists. After the credentials for three reporters working for the Reuters news agency were revoked in February, the Committee to Protect Journalists said there was ""a troubling pattern of repressive regulatory action against international and independent press in Ethiopia"". They argue that Abiy has transformed the country for the better. The capital, Addis Ababa, symbolises these reforms as it is undergoing a rapid urban transformation, in what is known as the prime minister's ""Corridor Development"" and ""Riverside"" projects. Though these initiatives to improve transport and public spaces have too faced criticism for mass demolitions that have displaced tens of thousands of residents. Abiy's economic reforms have received support from the International Monetary Fund and the World Bank, under the proviso the country liberalises its foreign currency exchange market and gets a handle on its debt. This stood at $36.5bn (£27.1bn) in 2024, according to the World Bank. With a population of 135.9 million, Ethiopia is Africa's second most-populous nation - after Nigeria - and one of the continent's fast-growing economies, according to World Bank estimates. This is despite the ongoing insecurity in regions such as Amhara and Oromia, the hangover from the Tigray war and the rising costs of goods and services. The country's GDP per capita - which is a measure of a person's average income -  is projected to reach $1,133 in 2026, compared to $641 in 2016. Besides continuing tensions in Tigray, two of the country's most-populous regions, Amhara and Oromia, have experienced violent insurgencies in recent years. Fano militias in Amhara and the Oromo Liberation Army (OLA) in Oromia continue to fight government forces, resulting in thousands of civilian deaths and forcing hundreds of thousands of people from their homes. Both want greater ethnic autonomy and feel betrayed by Abiy, though for differing reasons: According to conflict monitoring group Acled, more than 9,400 people were killed in 2024 as a result of the violence in those regions. Despite the insecurity, the government says 97% of areas in Amhara and Oromia are ready to hold elections. The Coalition for Ethiopian Unity, an opposition alliance formed to contest the elections as a unified front, disputes this. ""We have previously stated that we cannot campaign in the Amhara and Oromia regions because there are no enabling conditions,"" Mistreselasie Tamrat, the coalition's secretary, told BBC Amharic. Magnus Taylor, Horn of Africa expert at the International Crisis Group (ICG) think tank, says it will be interesting to see how many people will be able to cast their vote. ""Prime Minister Abiy will be confident that he will be re-elected. This shouldn't obscure the fact that there are various internal insecurity issues, insurgencies and a risk of a new war in the north. The two things can exist at the same time,"" he told the BBC.  Home to an estimated six million people, Tigray was governed by an interim administration following the peace deal signed in November 2022 in South Africa's capital, Pretoria, between the government and the Tigray People's Liberation Front (TPLF). But earlier this month, the TPLF - angered by Abiy's reappointment of the administration's leader without consultation - has muscled in and elected Debretsion Gebremichael to take over. He had led Tigray during the war when the government had designated the TPLF a terrorist organisation. Tensions between the TPLF and Addis Ababa have been steadily deteriorating over the last year. One major disagreement was over whether the TPLF needed to register as a new party. The election board said it did, the TPLF disagreed - and it is now effectively banned, its legal status revoked. The TPLF also believes the government has reneged over other issues in the Pretoria accord - and in particular it wants back territory it lost during the war, like western Tigray. Around a million people fled that area during the conflict and have been living in poor conditions in makeshift camps in Tigray. Another issue is Eritrea, which borders Tigray to the north. During the civil war, it fought alongside Ethiopia's government - but those friendly relations have since soured, largely over Abiy's ambition to get access to a Red Sea port. When Eritrea gained its independence more than 30 years ago, it took with it a 1,350km (840-mile) coastline - leaving Ethiopia landlocked. There are also reports Eritrea has been cosying up to the TPLF - increasing tensions between Abiy's government and Tigray's leadership. In May, the electoral board confirmed there would be no voting in any of Tigray's 38 constituencies. This has all raised fears of a return to a wider conflict - and the ICG analyst believes regional mediation is needed to open lines of communication between the government and Tigray's leaders. ""At the very least that can prevent miscalculation or reduce the temperatures down to a situation in which they tackle their differences through talking rather than shooting,"" Taylor said. The election board says more than 50.5 million people have registered to vote and despite the conflicts and political tensions, many young and first-time voters say they hope the election will bring stability. ""If the outcome of the election is not positive, I think it will affect my daily life economically and politically. If instability arises, I may not be able to continue my education and it could be harder to move around,"" Fenet Dereje, a resident of Addis Ababa, told the BBC. Abiy's Prosperity Party won by a landslide in the 2021 election. Deputy Prime Minister Temesgen Tiruneh, who comes from the Amhara region where voting has already been cancelled in 30 out of 137 constituencies, told local media in March that the ruling party ""did not want to win everything"" this time round. ""We have ministers who are members of opposition parties. This trend will continue. We do not want to win 100% of the votes. We want to see our competitors claim victory because we want to accommodate diverse voices,"" he said. Go to BBCAfrica.com for more news from the African continent.  Follow us on Twitter @BBCAfrica, on Facebook at BBC Africa or on Instagram at bbcafrica"
31 May 2026,I moved from Ethiopia to Shetland - and I've brought the coffee with me,"Netsanet Sori is bringing a flavour of the farm where she grew up to her new home 4,000 miles away.",https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/articles/cvgz46znz0vo,31 May 2026ShareSaveAdd as preferred on GoogleIona NicolBBC Scotland News,"Shetland has plenty of honesty boxes - filled with fresh eggs, home baking and even pies. However, the 1,000 or so residents on the island of Whalsay have recently got one offering something a little more unusual - hand-roasted Ethiopian coffee. It has been provided by Netsanet Sori, also known as Netsi, who moved to the island in October 2025 after spending nine years in Orkney. Raised on the family coffee farm in rural Ethiopia, she has brought a flavour of her native culture to her new home about 4,000 miles (6,400km) away. Netsi's mother died when she was young, and she was raised by her grandmother and great-grandmother on the farm where she had to ""grow up fast"". ""How I was raised there, compared to here, it's completely different,"" she said. Since moving to Scotland, she has used coffee to stay connected to home, importing beans from the farm where she grew up. ""It's very important to me and I will teach my children about it as well,"" she added. Preparing and drinking coffee is an important daily ritual in Ethiopia with members of the community, mainly women, coming together to take part in a traditional ceremony. ""Neighbours and villagers gather once or twice in a day to share information, good news or bad news, and love,"" Netsi said. ""It's also about community belonging. If you make a coffee, you can't drink it alone. ""You have to share what you have and help others."" Hand roasting coffee beans is a slow, careful process. When the beans arrive in Whalsay, they are a light green colour with a subtle, earthy aroma. They are then cleaned and roasted in the same pot and to ensure the roast is as even as possible, the beans must be constantly shaken as they heat. As they cook, the beans darken to a rich brown and begin to release an oil, something Netsi says is a sign of good quality coffee. Traditionally, the beans are ground with a tool resembling a mortar and pestle but, for the sake of speed, Netsi now uses a small electric grinder. While living and working in Orkney, Netsi said she roasted coffee only for herself, as well as for friends and charity events. But after moving to Whalsay, she decided to turn her passion into a business. ""After a little research, I realised that nobody else is roasting coffee like this in Shetland,"" she said. ""So, I thought I can do it, and it's worked brilliantly. People seem to really like it."" Ingrid Sutherland, who lives on the island, has been buying the coffee since she first discovered it at a Christmas fair. ""I'm a bit of a coffee drinker, I love a good cup of coffee in the morning,"" she said. ""Real coffee, not instant, so I was just blown away with how cool it is. ""It's local as well, so I can just nip along the road and get a bag, rather than going out of the isle. ""We have plenty of egg boxes and cake fridges here in Shetland, but we didn't have a coffee box. ""It's fantastic to have a coffee box here."""
8 May 2026,Ethiopian woman's joy at rare quintuplets after 12 years trying for a baby,"The woman, 35, says she was praying for a baby and was ""overjoyed"" to be ""blessed with five at once"".",https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/articles/c893y34zlv0o,8 May 2026ShareSaveAdd as preferred on GoogleMichael TeferiBBC Africa,"A woman has given birth to rare quintuplets in Ethiopia's Harari Regional state after 12 years of trying for a baby. Bedriya Adem said she and her husband were ""overjoyed"" to be ""blessed with five children at once"". The 35-year-old delivered four boys and a girl, all of whom are in ""full health"", at the Hiwot Fana Specialised Hospital, the hospital said. ""I cannot express my happiness in words,"" she told the BBC, recalling how she was ""filled with depression and pain"" until her prayers were answered. Hospital medical director Dr Mohammed Nur Abdulahi said the mother and babies remained under medical care at the hospital. The babies weighed between 1.3 and 1.4kg (3lb). He told the BBC that newborns who weigh more than a kilogram have a high chance of survival and healthy growth. The doctor told the BBC that Bedriya had conceived naturally, without the aid of in vitro fertilisation (IVF), which the hospital does not offer. IVF can increase the chance of multiple births if more than one embryo can be transferred. The chance of conceiving quintuplets naturally is about one in 55 million. The doctor said the birth had been through Caesarean on Tuesday evening. ""She received regular medical care during her pregnancy and was informed that she had conceived more than one baby. She had full and proper medical assistance throughout,"" Mohammed said, as he described her ""excitement"". Bedriya said she had initially been told she was pregnant with four babies, but when she gave birth, there was one more. ""I prayed for just one child, and Allah gave me five,"" she said, talking about how she felt during her ""long wait"". The first-time mother said her husband already had a child from another marriage, who lived with them. ""He used to tell me that having [the other child] was enough and that I should not worry, but deep inside I was suffering - psychologically and emotionally - as the entire village questioned my inability to give birth,"" she said. ""What I endured in the past feels like a distant dream, one I do not even want to recall,"" she added. ""I spent 12 years in pain, hiding myself, and praying constantly for children - at last, Allah heard me."" She said that she was a subsistence farmer and was not sure how she would provide for her newly enlarged family. ""But I believe Allah will provide, through the support of my community and the government."" Their ""five blessings"" have been named Naif, Ammar, Munzir, Nazira, and Ansar. Go to BBCAfrica.com for more news from the African continent.  Follow us on Twitter @BBCAfrica, on Facebook at BBC Africa or on Instagram at bbcafrica"
18 Apr 2026,Millions listen to Ethiopian star's song taking swipe at government,The country's biggest musician Teddy Afro laments a lack of unity in the country on his new track.,https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/articles/cqj81g5dxkyo,18 April 2026ShareSaveAdd as preferred on GoogleBBC Amharic,"In a country where criticising the authorities has often landed people in trouble, the latest song from Ethiopia's biggest musician – which appears to condemn the government – is attracting attention. Teddy Afro's track Das Tal, meaning ""put up the tent"" in English, has been viewed more than seven million times on YouTube since its release on Thursday. Referencing a traditional mourning tent, Teddy Afro – whose real name is Tewodros Kassahun – sings that he is grieving a country he says has been lost. The build-up to the song's release had already drawn controversy after a preview event for journalists in the capital Addis Ababa failed to go ahead, for reasons which are unclear. ""The spirit of being Ethiopian is now pushed away,"" the 49-year-old laments on Das Tal. ""Now I understand the sorrow and pain. Where can someone go to mourn, where do you cry? In the place that raised me, in the village where I grew up, I have become a stranger, like someone with no country."" The star has been a thorn in the side of previous governments. Two decades ago he was imprisoned for 16 months for being involved in a hit-and-run, and said the charges were politically motivated. His last album, 2017's Ethiopia, enjoyed significant sales in the country and topped the Billboard World Albums chart for weeks. It dwelt on historical themes and called for unity among Ethiopians. But its official release in the country was blocked by the authorities. There were huge anti-government protests at the time over the marginalisation of the country's largest ethnic group,  the Oromo, which eventually saw the downfall of the then-prime minister. ""All of my music is based on love,"" Teddy Afro told the BBC in 2017. ""Like Martin Luther King said: 'Hate cannot drive out hate: only love can do that.' And for us to come out of the situation we are in, I believe the only choice we have is love."" Prime Minister Abiy Ahmed, who is Oromo himself, came to power in the wake of the protests and promised a new age of unity in the country, which comprises many ethnic groups. Teddy Afro initially embraced that promise, but has since been disillusioned by widespread violence and the government's actions – not least the two-year civil war in the north, which led to the deaths of hundreds of thousands of people. He released a song in 2022 expressing his concern with increasing ""tribalism"", on which his latest track builds. Prime Minister Abiy frequently stresses that he is working for the country's unity, saying that the only way to prosperity and security is for people to come together. This message is only likely to get louder as June's general election approaches. Go to BBCAfrica.com for more news from the African continent.  Follow us on Twitter @BBCAfrica, on Facebook at BBC Africa or on Instagram at bbcafrica"
7 Apr 2026,Ringleader of suspected human trafficking network arrested in Ethiopia,"Yetbarek Dawit is alleged to have operated a multi-million-dollar operation, using torture to raise money.",https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/articles/cn08gx8k5ego,7 April 2026ShareSaveAdd as preferred on GoogleKaleb MogesBBC Africa,"Police in Ethiopia have arrested a man accused of being at the centre of a multi-million-dollar international human trafficking ring that since 2018 has lured thousands of people to Libya, where they hoped to travel on to Europe. Yetbarek Dawit is alleged to have operated five detention warehouses in Libya,  torturing migrants there to try and force their relatives to send extra money. He was detained along with nine of his alleged accomplices in northern town of Shire, according to police. They are yet to be charged in court. Police say testimonies collected so far suggest the network has been involved in the deaths of more than 100 people and the sexual abuse of more than 50 women. The arrests were the result of a complex and cross-border investigation, the police said, involving an organisation called the Regional Operational Centre (Rock) - set up to tackle smuggling networks in East Africa and funded by the European Union. Warning: This story contains details some may find distressing. Photos of suspects - seven men and three women - taken after their arrest in Shire, which is in the northern region of Tigray and borders Eritrea and Sudan, were posted on the Ethiopian Federal Police's Facebook page. The traffickers are alleged to have transported more than 3,000 mainly young people from Djibouti, Eritrea, Ethiopia, Kenya, Somalia and Sudan to Libya using various routes. According to the police, Yetbarek is wanted internationally and uses a variety of aliases: Armed with these names, investigators had been able to use advanced technology to track down Yetbarek, the police said. The bank accounts of Yetbarek and his accomplices had been frozen and the properties belonging to the group confiscated, it added. Testimonies gathered from more than 100 alleged victims and their families living in Ethiopia, Libya, the Netherlands, Switzerland, the UK and Canada had also aided the investigation, the police said. They told of the gruesome experience of those held in the warehouses in Libya - allegedly forced to contact their families to send more money to the traffickers. Those who could not pay were allegedly given food only once a day and were subjected to extreme torture. This allegedly included beatings with rubber, sticks and electric wires, being chained by their hands and feet, and having melted plastic dripped on to their bodies. Women were allegedly subjected to sexual violence, also resulting in severe physical and psychological injuries. The group is believed to have generated more than $19m (£14m) through these criminal activities, according to the police. Following their arrest in Tigray, the 10 suspects were taken on Monday to the capital, Addis Ababa. Go to BBCAfrica.com for more news from the African continent.  Follow us on Twitter @BBCAfrica, on Facebook at BBC Africa or on Instagram at bbcafrica"
30 Mar 2026,Rationing power and diluting petrol - how African countries are coping with effects of Iran war,The disruption in oil supplies has caused shortages and concerns in several African countries.,https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/articles/cq8wkq1n9epo,"30 March 2026ShareSaveAdd as preferred on GoogleBasillioh Rukanga,Nairobi,Shingai Nyoka,Harare,Hafsa KhalilandMakuochi Okafor,Lagos","Countries across Africa have taken measures such as diluting petrol and restricting electricity consumption to cope with the fuel crisis triggered by the US and Israel's war in Iran. South Sudan has started to ration electricity in its capital, Juba, while Mauritius has imposed restrictions to reduce wastage especially in high-power consumption areas. As governments look for alternative sources of fuel - and people fear rising prices - suppliers in Ethiopia have been ordered to prioritise specific sectors, while Zimbabwe is increasing the ethanol content in its petrol. However, some nations such as Nigeria and South Africa could potentially benefit from new business as a result of the conflict. South Sudan has some of East Africa's largest oil reserves, but the majority is exported, while it imports the refined product needed for fuel. According to the International Energy Agency, South Sudan generates 96% of its electricity from oil. The power rationing comes on top of the intermittent cuts that have been ongoing since May last year due to maintenance operations. On Wednesday, Juba's main electricity distributor, Jedco, said parts of the city would start experiencing daily power cuts on a rotational basis. ""Due to the ongoing Iran-US conflict... Jedco must proactively manage its available energy reserves... we are prioritising a strategic rationing of power,"" it said. Ereneo Mogga, an electrical engineer who lives in one of the worst affected parts of Juba, told the BBC that power often goes off at 16:00 and doesn't come back on until 04:00 the next day. ""This paralyses most businesses,"" he said, adding that some of those who can afford it are switching to solar power. ""It is very expensive though, but it costs less in terms of consumption."" The island nation of Mauritius is heavily dependent on oil imports for generating its electricity, with a shortage reportedly triggering an energy emergency. According to the government, a shipment of oil that had been due to arrive over the weekend did not materialise, leaving the country with only 21 days of stock. Energy Minister Patrick Assirvaden said on Monday that the government had obtained alternative fuel supplies from Singapore that were due to arrive on 1 April and more later in the month, but at a higher cost. With governments scrambling to find alternative sources of fuel, Zimbabwe has said it will increase the amount of ethanol it uses in its petrol, from 5% to 20%. It has also announced plans to scrap some taxes on fuel imports to reduce fuel prices, which have risen 40% in less than a month. One street vendor in the capital, Harare said the prices of everything had shot up since the war in Iran began. Nicole Mazarura, who sells soft drinks from a push cart, told the BBC she can't raise the price of the drinks so she has to bear the loss, while her transport costs had doubled, depending on the time of day and where she orders her products from. ""If transport costs go back to where they were, I can survive,"" she said. In Ethiopia, authorities have ordered fuel supply companies to prioritise security institutions, major government projects, key industries and the manufacture of essential goods. The Ethiopian Oil and Energy Authority's measures announced last week saw petrol stations prioritising public transport, as well as restrictions to conserve fuel. Authorities in the Tigray region, where there are fears of a return to civil war, have announced a complete suspension of fuel supplies. In Kenya, 20% of petrol stations are reportedly experiencing supply shortages. An association representing petroleum outlets in the country has cited high demand for fuel because of panic buying, with stock levels running low. Vivo Energy Kenya, which distributes Shell products and services in Kenya, said on Thursday that increased demand had resulted in ""temporary stock-outs"" at some of its service stations. It said it was monitoring the situation and was working to ensure there was fuel in the affected sites. Kenya's energy ministry on Wednesday denied that there was a shortage of fuel, accusing retailers of hoarding the commodity in anticipation of higher prices. The minister, Opiyo Wandayi, also urged Kenyans not to engage in panic buying. The country's booming floriculture industry has also been hit by problems with shipping due to the war in Iran, as well as a decline in demand in the Middle East. The Kenya Flower Council on Tuesday said there had been a loss of more that $4.2m (£3.15) over the last three weeks, the Associated Press (AP) reported. One manager at a flower farm south of Nairobi, told AP they used to export 450,000 stems a day, but are now ""discarding almost 50%"". Meanwhile, the Kenya Ports Authority has prioritised the export of perishable products such as tea, flowers and avocados for maritime routes, which have become longer due to diversions, according to the Daily Nation news site. Neighbouring Uganda has assured citizens that the government is taking measures to ensure there is enough fuel, amid reports of shortages. The government has warned fuel distributors against increasing prices. In South Africa, officials have said that the country has sufficient supplies but warn that a prolonged conflict could affect availability and prices in the coming months. ""South Africa's fuel supply remains stable in the immediate term, and there is no basis for panic buying,"" an official government statement said on Thursday. There have been reports of fuel stations around the country rationing the amount of diesel that customers can buy, even though prices have already sharply increased. South Africa's Competition Commission has warned the owners of fuel stations against excessively raising prices, saying they risked ""being prosecuted"". However, some ports and marine services in southern and eastern Africa could benefit from tankers and containers avoiding the Red Sea and the Strait of Hormuz, and sailing around the Cape of Good Hope. ""The new longer routes are going to put increasing pressure on many of the offshore port areas in southern Africa – Walvis Bay, Cape Town, Durban, Maputo, Dar es Salaam,"" says Senior Researcher, Institute for Security Studies, Timothy Walker. ""Ships will potentially be looking to stop there and resupply themselves, pick up new food supplies or new crew,"" he told the BBC. And Africa's second largest oil producer, Nigeria could benefit from higher oil prices. It has offered to pump more oil to help meet global demand. But even if the government and oil companies earn more revenue, ""ordinary people may not feel the benefit immediately because if international petrol prices rise, transport costs increase everywhere,"" Dumebi Oluwole, a lead economist from Lagos who specialises in oil, told the BBC. Additional reporting by Michael Teferi, Nichola Mandil and Marco Oriunto Go to BBCAfrica.com for more news from the African continent.  Follow us on Twitter @BBCAfrica, on Facebook at BBC Africa or on Instagram at bbcafrica"
28 Mar 2026,Shops and restaurants in Egypt told to close early as energy crisis deepens,Retail and dining premises will have to shut by 21:00 each night for the next month to conserve power.,https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/articles/c0rxz7ggv8go,28 March 2026ShareSaveAdd as preferred on GoogleAleks Phillips,"Shops, restaurants and cafes in Egypt have been told to close early as part of a raft of temporary measures to combat soaring energy prices caused by the Iran war. Retail and dining premises will have to close by 21:00 (19:00 GMT) each night for the next month, beginning on Saturday. The ""exceptional measures"" introduced by the Egyptian government also include dimming street lights and roadside advertising, as well as a return to home working for one day a week in April for many. Egypt has been particularly affected by the Middle East conflict and the effective blockade of the Strait of Hormuz, a key shipping route for oil and liquefied natural gas. Global oil prices have skyrocketed since supply via the waterway came to a near-total halt, with fears there could be a knock-on effect on the price of food, medicine and other goods if left unresolved. Even though Egypt has no involvement in the war, its reliance on imported fuel has made it vulnerable to supply shocks. Egypt's Prime Minister Mostafa Madbouly said on Saturday that its petrol bill alone had more than doubled from January to $2.5bn (£1.9bn) in March. Hotels and tourist attractions will be exempt from the energy-saving measures, the government has said. Tourism is estimated to make up around a 10th of Egypt's economy. However, several hotels in Cairo, including the Mariott and Cosmopolitan, told broadcaster RFI that they had acquired generators in case of power cuts and would keep their restaurants open for guests irrespective of closing times elsewhere. While most employees will be told to work from home for one day a week, essential workers - such as those in hospitals, schools and factories - will be excluded. Since Iran began threatening to strike ships transporting good through the Strait of Hormuz, most international shipping through the narrow chokepoint has ceased. Usually, around 20% of the world's oil and gas supply flows through it. US President Donald Trump has repeatedly vented his frustration that allied nations were unwilling to help escort ships through the waterway. Some ships have passed through the strait since the war began, though several of these had links to Iran, China or India. Thailand said on Saturday that it had reached an agreement with Iran, giving its oil tankers safe passage. The Egyptian government has already raised petrol prices and the cost of taking public transport to limit the impact of the conflict on its public finances. It will also slow down large, energy-intensive state projects and cut government vehicle fuel allowances by nearly a third, news agency Reuters reports. Meanwhile, the Ethiopian government on Saturday told state-owned companies and public institutions to place non-essential staff on leave to conserve fuel used for transport. Additional reporting by Alaa Ragaie in Cairo and Richard Kagoe in Nairobi"
12 Mar 2026,Death toll from Ethiopia floods and landslides rises to more than 100,"Forecasters say storms are becoming more intense in the region, partly due to global warming.",https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/articles/ce947x4m0e1o,12 March 2026ShareSaveAdd as preferred on GoogleMichael TeferiBBC Africa,"At least 102 people have been killed in floods and landslides triggered by heavy rains in the Gamo Zone of southern Ethiopia, the local authority has said. The official death toll, initially put at just over 30, has steadily risen over the past 24 hours. Earlier on Thursday, a senior policeman said 64 had died. Dozens are still missing. Most of the casualties were in highland areas, where saturated slopes gave way after days of intense rain, officials have reported. Torrential rains have unleashed widespread flooding across East Africa in recent days. Dozens have also died in neighbouring Kenya. Forecasters say storms are becoming more intense in the region, partly due to climate change. Before the revised death toll, the governor of the South Ethiopia Regional state had offered his condolences to the affected families. ""On behalf of myself and the regional government, I express my deep sorrow over the loss of 30 lives due to landslides and floods in the highlands of Gamo Zone caused by heavy rains,"" Tilahun Kebede said in a statement on Facebook late on Tuesday. Officials said the disaster followed sustained rainfall in surrounding districts. The town of Arba Minch and neighbouring areas have experienced continuous downpours for two days, causing widespread damage to homes, infrastructure and farmland. Authorities have warned that further flooding and landslides remain possible. Mudslides have blocked key roads and several bridges have been flooded, prompting calls for the public to remain vigilant. Emergency teams are monitoring the situation. Over the past two decades, numerous studies have documented a rise in both extreme wet spells and prolonged dry periods across East Africa. Scientists have repeatedly cautioned that human-driven climate change is making severe weather events - such as intense, long-lasting downpours - more frequent and more severe. More than 229 people, including rescuers, were killed by a landslide in the neighbouring Geze Gofa Zone in July 2024. Additional reporting by Jean Otalor Go to BBCAfrica.com for more news from the African continent.  Follow us on Twitter @BBCAfrica, on Facebook at BBC Africa or on Instagram at bbcafrica"
